id,description,label
f9299f92-555e-4ad6-b62b-a2a17c00181c,Day 1 - Ping sweep from SysClient0402,Other
030668bb-fdcd-494f-ae08-3cebacc33286,Day 1 - Ping sweep from SysClient0402,Other
0a5d0157-d3fa-44a5-8a84-d3dafa71426d,Day 1 - Ping sweep from SysClient0402,Other
2eacff5e-13f2-4309-acc6-6b75e683343f,Day 1 - Ping sweep from SysClient0402,Other
bd4ab222-5a2e-43c4-9a2c-a3285a71f013,Day 1 - Ping sweep from SysClient0402,Other
42adbecb-5928-4a6a-b5a0-6d031e0852e0,Day 1 - Ping sweep from SysClient0402,Other
6c833c10-f9b0-45b8-ae91-091e8fee19cd,Day 1 - Ping sweep from SysClient0402,Other
6efb547d-d4cb-4605-93ff-4a47e87f5c11,Day 1 - Ping sweep from SysClient0402,Other
cd0881a9-3f2a-470d-b0c5-e48d6229e5b2,Day 1 - Ping sweep from SysClient0402,Other
2c977d9f-a6b7-4aff-9be0-1ce9350a16bf,Day 1 - Ping sweep from SysClient0402,Other
ebcab8c1-20dc-4bc0-a379-b1e301661055,Day 1 - Ping sweep from SysClient0402,Other
ceccb024-b1ff-4f05-8b02-3f243c8bc5ca,Day 1 - Ping sweep from SysClient0402,Other
298d3781-c52f-4f4b-9b72-e5421e585b3b,Day 1 - Ping sweep from SysClient0402,Other
4c478547-fbcc-4b5c-a8cb-97ad5bc6efd7,Day 1 - Ping sweep from SysClient0402,Other
8233ed93-a98d-44e2-b4e9-300b4dce4e8a,Day 1 - Ping sweep from SysClient0402,Other
620a2a5a-6488-4104-9444-9747c80e66bd,Day 1 - Ping sweep from SysClient0402,Other
b6d3de35-9c5a-41f1-bd08-4f22adb62525,Day 1 - Ping sweep from SysClient0402,Other
5ccaaf57-4fe2-4e70-85b0-5514deb4d6f8,Day 1 - SysClient0402 -> SysClient0660 (invoke_wmi),Lateral movement
b53a484b-7156-49ba-88d5-e24677e863d6,Day 1 - SysClient0402 -> SysClient0660 (invoke_wmi),Lateral movement
3f1b2c0d-3c12-41c3-b9d3-3cd3ebbf5754,Day 1 - SysClient0402 -> SysClient0660 (invoke_wmi),Lateral movement
aa39bda7-b6db-4a65-a4dc-231d2a242a8c,Day 1 - SysClient0660 -> DC1 (invoke_wmi),Lateral movement
0b18d4f6-c285-481f-92d0-00166d85d3c1,Day 1 - SysClient0660 -> DC1 (invoke_wmi),Lateral movement
d75be259-7e90-4abf-8537-a6b861c4e698,Day 1 - SysClient0660 -> DC1 (invoke_wmi),Lateral movement
92201d92-01ff-4e5b-8863-b0e8f4309dfa,Day 1 - SysClient0660 -> DC1 (invoke_wmi),Lateral movement
c03a647d-9eec-4dfc-9d08-930c73e0c5f3,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
045894e5-95d5-4b8c-bedc-17714de0b9ee,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
ac1bd1da-50c5-42b2-a15c-64afaff689be,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
61f86d25-7a28-4a3b-b8b2-30f0a778bbe6,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
6a80c95e-07ba-49ff-a755-5ff8011728bd,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
d4e468f2-67bb-42b7-be7a-11e3b2b86001,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
72db7edc-69df-4cc6-92db-ca4d4d60d5f4,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
cced8b79-b963-4abc-b60e-bed770c71d5f,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
b9b5dedc-98dd-40e8-840a-054c54c5b65e,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
c9ed7b35-4d13-47a6-bca1-35e1284f4db5,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
a728382f-55e1-4fdd-a5fa-eb26dee49340,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
a4081a46-c544-4aa2-94e5-cf767c03024b,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
d78a5561-57ef-45a8-861c-facde0b14151,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
d2f362a0-d6fa-4bfd-8256-92ca00c812ff,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
17c0272f-a5ed-447a-9a61-8546ad71a95e,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
07d28aed-9091-466e-afcc-23b0cf868c28,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
b31c9fa3-0964-49ac-9683-a4a80b5437d2,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
747025ce-a0fe-4f41-be09-783f2aa02403,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
2e7a56bc-4087-4787-9bfd-4971a57fc9fa,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
2f5a24c6-3fb0-4659-8c73-65b9e859cd88,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
214ab818-1930-411c-9df2-25b2a7f7af3f,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
918dd426-0c24-41a4-a6e6-d47963a490f1,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
77c51ba6-ff2d-449d-b175-aebb8ae74e05,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
80290086-d848-4fcc-9606-bb2f2c9515b7,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
65dfb547-9425-44cc-8ef5-fbaf8a52abaf,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
1ea35bc0-a54c-4fe0-8892-1709a39a7e08,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
ce920605-c011-4a59-ba2c-ea688c114b9f,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
2d2b3e9a-d4a1-4cdd-a4d3-4f9224dacc33,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
238f3222-de8c-4c29-9792-8d1b4323f794,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
2fea7554-bb9f-470b-a181-6e6c5e1ce0ff,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
acf8b3f0-e76b-4132-9cba-21a729c20937,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
6aaf1241-af47-4544-bbf3-d4fcf7388f64,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
e3e0169d-2cce-450e-b730-fba69d5b23ce,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
78e6fd11-17bd-4eb3-acde-dfd0ccfb16e8,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
4dc633b7-3097-49b7-82ba-c32b7f7a3057,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
6d2c669a-1c71-4783-a945-8c808e2d79d3,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
1121b55a-928c-491a-9fa4-4277e83a6381,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
b4909cd6-c584-4fd8-89b9-092ae7978b72,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
c3c6c1d6-8dc0-45bd-b06a-d032eeb78f76,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
f4211fa8-3d73-4f54-8446-532a581a9333,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
db76284b-fc92-429d-9ac7-27498a790c72,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
8c15749c-53ae-491b-9ad2-dab42996b513,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
9e410199-c9a2-4310-a0b9-fdbba2c4ed75,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
08b58132-ee59-4098-ad5a-96a855d005af,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
9892ba23-1cf2-45c5-840b-0ea11c264cba,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
922c6619-1735-4a77-b359-9d11b3eb7b9e,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
5a5e32ab-8d03-4a6f-b8d0-216a528fe4b4,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
ef5ff04d-5075-4403-820b-ae12199dc7e9,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
7250f042-a69f-44a1-91ab-cdd838700493,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
0d6b566f-45a1-4b1a-868f-a06a957e335d,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
6e8813ae-e174-465a-b84d-a0fe3b38d8c4,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
74d29bbd-6047-4440-981e-a02ad2e9546f,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
3841c871-8bdb-46ea-8e3a-d32e67c413f9,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
0fc627f7-35dd-4b66-92f0-4a2237e1c11d,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
f3d89901-7982-4d5c-9cb6-1f4f7ad564e3,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
777e532a-755a-42a6-a65c-65c4d5a9f8a6,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
a95af023-2814-4324-9161-ee3a66a1a1ce,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
bd5b26db-dcfb-4b04-8063-0f9c8bf1c380,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
7c5efe24-9fa3-45bb-b8bb-16aa8bed1173,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
9ca4f791-b106-47ab-81dc-f9d1d5116d7f,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
91767dc4-085f-4363-922f-f651a930ff37,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
ad1d7c93-f87f-49f9-a217-20c1bb0e0bce,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
f724c6cd-44c7-4977-a141-238092206f8b,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
20f851c5-d641-42ae-9cbe-76c7fc288d8d,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
3744808f-4eca-4003-b111-0e09ee23bf0b,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
a87c144c-72ea-4851-a145-1530207b32b5,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
c59fbcec-d2d8-45c3-ac22-bcce52856987,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
c816e2d3-d0d4-4dfb-b244-bd501ad5fb48,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
a6adf146-5a35-42dc-8000-b4af69b09579,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
a1c7eeca-5783-4216-a719-d4df25881619,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
fcbbf51c-6e32-440c-8de6-5337959ec82b,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
c72d30e5-6046-4309-9bc7-d683b4bed641,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
c7453693-cd03-4164-bb61-bfc1a9804b01,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
fd45081a-0afe-49a2-a750-9ba631492928,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
f6b6449c-fb50-4798-b3e4-47eb36bb44f6,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
86a68c64-3eb0-4a0c-813d-d56f1819b667,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
642cd9be-286b-4155-bb8b-e90a15358ec5,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
368649da-8129-471f-9683-91fe84dd7fd5,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
91e4d482-086e-42c3-a81e-46fa5ceaea41,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
86edebcc-e27c-4598-a22c-9e1d9e2d15e9,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
99a0513d-5b81-44d8-baae-b63a024318e6,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
2febfe50-6d5f-4ff6-b31f-ffddcaf53079,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
d5c835eb-d397-4382-b874-cb8187e74dcc,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
656389f9-7c11-466f-837c-f97ddf00d40c,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
6affafab-6e4c-4186-9cfd-c1a6cfed4f1a,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
684602c9-34a4-4ecf-9310-a3547fcdc67e,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
5fe5d70f-9ab2-480a-a797-70daaf0b7e5a,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
3a6a1f55-9236-4d1a-bcaf-813be719eb61,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
21604087-77a5-482d-95bb-128cf6907ea1,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
ebcb031a-644b-49f7-8bbd-fb22594cb42a,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
1ef3a982-313b-4107-b9ce-0f95f889cc98,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
53da3765-ebff-4c3a-9a23-c2f96302ae57,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
52a9689f-3db2-45a1-a202-07cfcc71c4b5,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
7fb1e05f-8a56-4cf8-8abf-37df6605f499,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
c43b9a39-3f78-4b1c-97ea-062246484ea1,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
a81b5329-ea25-4d2d-bfde-7e53a412c153,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
aa8c3971-b902-4b9a-9b08-76ebb217b2ed,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
489b90ef-4a41-4274-8e6a-f2071e11afb9,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
f061335c-0d77-4a24-92df-b4f90b4578a4,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
731afb12-e220-4788-b3a6-ab09f4506c98,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
8c86d788-48c5-4ba7-b3ea-554f78f9b1bb,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
a53c05da-761b-4498-8cde-7198ab07f152,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
d4a508c2-6fcf-4aa9-acdf-52dac4dcf0ef,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
5742622c-5335-4ee3-ae0a-b4effc7c7ac0,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
55d5a102-08cc-4758-974a-a6263bb9e391,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
e47435c9-78f4-40c8-ba61-63a1de8819c9,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
18d13480-f153-4b4f-abf6-621d88a130d5,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
f2a9e5be-d084-43b4-9f63-50df1b2b0eac,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
1c2d84b3-29ca-4a4c-91e0-e84544310c09,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
b9104365-86b4-4402-bd6e-27ec5298f06e,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
2025ef85-27fe-4573-9d75-e3da11bc669f,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
2ba721a8-db67-48d6-b668-c08b0170678c,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
62a82a40-2c7b-4955-be28-0b7c9dc2a1d8,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
795abd89-3b7e-4d14-b97b-fb13fc020c08,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
84c2804e-c10d-40b7-8dcb-35905f625165,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
12d60e0a-9543-4d43-b339-f3bb582e04fd,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
0f15bee7-4b2e-4800-86ed-ad1721bcfacb,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
8dafb263-7eb6-4089-ab38-0f696bc21aaa,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
87cf62d7-4a0a-4dc0-8166-75305084e2c7,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
793a2d18-d991-4101-bf21-90f39375e9ca,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
f0e15132-c1a0-4039-b28c-d9029f5a87e2,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
da817602-286a-46d9-839f-f37edce1a09d,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
b68f93d4-6526-4e35-88f3-9eb1eb4beeb9,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
dce3b431-b806-43c5-a452-78429b3affd8,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
f65917f6-b1a1-4cf8-8027-ca20183b37f5,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
d6aac98c-7e5f-47c8-94ba-004e68f8d865,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
d252ebea-5e6b-448c-bc90-2201c16b2eb1,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
6bd82ad0-4472-4dd6-8042-81a3e389f3e2,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
7940c0b9-9f4c-4135-8801-42a64b0f4091,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
9a31ad98-843d-459c-81c2-3f8ef417b2f8,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
0c66125c-b1e0-4053-a14b-cd1a182165ba,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
18349dc0-de7c-451c-bbcf-734d31b83f48,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
2b63a20b-d86b-479c-b00d-447fdabc9102,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
d876b205-f823-4274-9a6d-49af0c204f4c,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
d4889348-80cd-4778-a608-b7ee0810ef0e,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
1f853bc2-5271-4c38-a542-dbc935095057,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
7c42ff3d-da25-4e2e-a617-468fb4799751,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
f8582882-c565-4396-8c8a-7a5ed3394547,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
9c46e9cd-fc53-4a90-a2a3-3a6ea6b59cca,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
82eace5a-99a2-4db1-874f-a24e63e65579,Day 1 - DC1 -> multiple targets (invoke_wmi),Lateral movement
3e584a39-85da-4ea0-bb53-91ffd0a5bc20,Flows from malicious processes,Other
81cadf6b-dbc1-4959-9997-a0060838f1eb,Flows from malicious processes,Other
ab99235b-39e5-4dd4-a54a-a9366861690d,Day 2 - SysClient0501 -> DC1 (unknown method),Lateral movement
a7115b67-1fc4-44d6-acf0-9f59b2ab6425,Day 2 - SysClient0501 -> DC1 (unknown method),Lateral movement
974d7364-6de0-4347-b227-939025eab7fd,Day 2 - SysClient0501 -> DC1 (unknown method),Lateral movement
71034349-da04-42f5-a928-78e53e61afb1,Day 2 - SysClient0501 -> DC1 (unknown method),Lateral movement
d281a0af-e347-43ac-97f6-2eba8efa52d1,Day 2 - SysClient0501 -> DC1 (unknown method),Lateral movement
1646d8c4-69f5-408e-b526-0e19f9d96e88,Day 2 - SysClient0501 -> DC1 (unknown method),Lateral movement
59da2593-25f0-4118-a0b6-27463a311e40,Day 2 - SysClient0501 -> DC1 (unknown method),Lateral movement
f875a922-50fe-4c7d-a323-baff5c899099,Day 2 - SysClient0501 -> DC1 (unknown method),Lateral movement
d98b5809-3c86-46d7-8aef-1055c5851cae,Day 2 - SysClient0501 -> DC1 (unknown method),Lateral movement
fe10ae01-bfed-4a75-b3ee-87bf5dcb8d84,Day 2 - DC1 -> SysClient0501 (failed WMI),Lateral movement
983915b9-3c3c-4c8f-acea-a0980676f4bf,Day 2 - DC1 -> SysClient0501 (failed WMI),Lateral movement
bd801f9b-d803-4097-8928-96eae461fd3a,Day 2 - DC1 -> SysClient0501 (failed WMI),Lateral movement
32a386d7-85cb-4020-b8a2-3a34c7a2c5a4,Day 2 - DC1 -> SysClient0501 (failed WMI),Lateral movement
6467d766-ee92-44ea-8a1d-026024b75f3a,Day 2 - DC1 -> SysClient0502 (failed WMI),Lateral movement
31b280b4-8ec1-465f-acc5-a481f37e26c3,Day 2 - DC1 -> SysClient0502 (failed WMI),Lateral movement
1107a9af-634c-4e43-84ec-53605d09bf16,Day 2 - DC1 -> SysClient0501 (WMI),Lateral movement
51d773bc-4769-4f5b-9828-01c0feba33ea,Day 2 - DC1 -> SysClient0501 (WMI),Lateral movement
06b2ad34-7c15-4fc9-a9a6-5689d3620789,Day 2 - DC1 -> SysClient0501 (WMI),Lateral movement
8733aae7-7a19-4e3f-824a-6387a5c3b792,Day 2 - DC1 -> SysClient0501 (WMI),Lateral movement
083500c4-62c9-4a91-b712-1593a39697b8,Day 2 - DC1 -> SysClient0501 (WMI),Lateral movement
1ef2354c-6ccf-402e-91db-e9094016b931,Day 2 - DC1 -> SysClient0501 (WMI),Lateral movement
16c3fdf1-74a3-4647-acad-053ddc45a8c2,Day 2 - DC1 -> SysClient0501 (WMI),Lateral movement
c665b0d0-88d9-4e5e-be8c-0c985d7d3018,Day 2 - DC1 -> SysClient0501 (WMI),Lateral movement
eb6e58a7-c0d6-4209-a69e-ac0405290ed3,Day 2 - DC1 -> SysClient0501 (WMI),Lateral movement
3834892a-1bab-4369-b02f-f18c3d05e51a,Day 2 - DC1 -> SysClient0501 (WMI),Lateral movement
534681ec-f978-4351-aa3d-1e209a116af4,Day 2 - SysClient0501 -> SysClient0974 (RDP),Lateral movement
faabb7e7-2316-4869-a085-c61573d6130f,Day 2 - SysClient0501 -> SysClient0974 (RDP),Lateral movement
2070466c-73bf-4393-aa09-a8fdccac78a9,Day 2 - SysClient0974 -> SysClient0005 (RDP),Lateral movement
a7e061a1-d6ce-4432-b18d-f47ba2438db2,Day 2 - SysClient0974 -> SysClient0005 (RDP),Lateral movement
fe18a9de-83dd-42a2-aaec-8d09d926ec4e,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
843dd1c8-c1bc-4675-93c9-d0bfad1463dd,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
15217049-7fac-4d9c-a8ac-d1d31fa7f063,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
ec6e3bac-d048-48be-8d71-b40741500a73,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
11f707a4-d17b-4ac6-b4a4-7b52c7559d6b,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
d66c3d60-d4cd-4ba2-885c-0d1ae9cc5fee,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
e8dde3ec-6991-408b-855a-5f0b5dee7361,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
67720da5-dd8d-4d3a-bf64-c80b80c0e81e,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
5e2e670d-faf3-4468-89f8-d7bd82f17a2b,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
1088173c-9525-4149-b468-203c460f99d8,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
f88839a7-1163-40b8-af4e-fa84e42e8231,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
4f0cb653-9bfb-493a-97d8-a7271a34a6d7,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
3a6390b1-e739-4540-82a2-68feddc145e9,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
3b0a129a-c0ba-4ea8-84b7-4901713ca32c,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
2e96a8f2-288f-406f-a56f-e966252eb921,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
400f4bff-93cc-4fc5-8f71-0463d6b93b54,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
0afb3903-f857-466e-96ec-579c7803844b,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
a545edb3-fac8-4d1c-a257-0802f881d4cf,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
490ce091-cf95-43ff-878b-1ffc252e82b9,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
d758f190-1a71-4d2b-a036-e802bb0b1f05,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
23e8329d-2ede-45b6-b645-11c3c47df1a3,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
18b3d03a-5864-4732-88eb-8974ec8bd74e,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
bae43026-2d2a-41b4-b0e3-3dc55a811099,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
852e28ba-033f-4909-9324-1f26a7c90189,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
71f60cbe-f3e9-4c23-a30e-42c1c7a102d8,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
608b4a97-2f34-4e79-8fbb-b0d431258d9b,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
513dda17-3e58-4635-b655-4ba30cf11ac8,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
88940a87-090c-47c1-ba68-0c9a1022546b,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
31796750-57cd-44f8-8dc6-278e9ecb223c,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
127ff5c2-9c1b-4d68-ba0d-9de84cd633d2,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
c7d5d0f8-d046-44f2-9155-81c1c812fd90,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
a00a6a79-022d-46a6-9368-ae5d5b4adda8,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
4063d64f-3687-4ce8-aeee-19fc81cc45d7,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
9bbaa7c8-1b87-4f3a-a850-b4d4ace83ab9,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
03dde471-8344-4e3e-b98c-1e5072d19974,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
69151884-53ea-4a9d-82e9-bf93824c8f02,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
1a47d626-3bde-4a11-991b-922bf716bcc6,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
23d2ee1c-730e-4e13-bd0f-d2a280154313,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
655ea3ee-269a-4cc7-86c8-d28f19b7234d,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
a2f44360-b2eb-4dc6-be6f-3d8c8f8b8cd9,Day 2 - DC1 -> multiple hosts (invoke_wmi),Lateral movement
